Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number,Weekday
2025-01-04,AUDI,4T,,GRY,RZ18405,GA,701 N. Sacramento,(773) 265-7605,7110666,Saturday
2025-01-18,HOND,VN,,GRY,EP40717,IL,701 N. Sacramento,(773) 265-7605,7112151,Saturday
2024-12-22,CHEV,LL,,RED,EA86213,IL,10300 S. Doty,(773) 568-8495,2979737,Sunday
2025-01-09,DODG,4D,,BLU,BU87452,IL,10300 S. Doty,(773) 568-8495,2980800,Thursday
2024-12-22,CHEV,4D,,SIL,EK90105,IL,10300 S. Doty,(773) 568-8495,2979776,Sunday
2025-01-15,CHEV,4D,,BGE,,IL,10300 S. Doty,(773) 568-8495,2981179,Wednesday
2025-01-15,MITS,2T,,SIL,EC97175,IL,701 N. Sacramento,(773) 265-7605,7111774,Wednesday
2024-12-22,NISS,PK,,RED,4003526B,IL,701 N. Sacramento,(773) 265-7605,7109634,Sunday
2025-01-13,AUDI,2T,,WHI,EB86936,IL,10300 S. Doty,(773) 568-8495,2981107,Monday
2025-01-06,CHEV,VN,,WHI,,IL,701 N. Sacramento,(773) 265-7605,7111058,Monday
2025-01-13,DODG,VN,,WHI,179AC814,IL,10300 S. Doty,(773) 568-8495,2981112,Monday
2025-01-16,NISS,4D,,BLK,AX64519,IL,701 N. Sacramento,(773) 265-7605,7111889,Thursday
2024-12-25,BUIC,4D,,TAN,,,10300 S. Doty,(773) 568-8495,2979915,Wednesday
2024-12-12,HYUN,4D,,SIL,CPD285,IN,10300 S. Doty,(773) 568-8495,2979050,Thursday
2025-01-13,ACUR,4T,,BLK,CM87863,IL,10300 S. Doty,(773) 568-8495,2981108,Monday
2024-12-11,TOYT,4T,,BLK,EQ25941,IL,701 N. Sacramento,(773) 265-7605,7108194,Wednesday
2025-01-15,NISS,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2981183,Wednesday
2024-12-25,AUDI,LL,,WHI,DM92070,IL,10300 S. Doty,(773) 568-8495,2979922,Wednesday
2025-01-03,CHRY,4D,,SIL,EB90939,IL,10300 S. Doty,(773) 568-8495,2980474,Friday
2025-01-03,JEEP,LL,TK,BLU,EP38911,IL,10300 S. Doty,(773) 568-8495,2980475,Friday
2025-01-09,SCIO,4D,,WHI,DK89166,IL,10300 S. Doty,(773) 568-8495,2980805,Thursday
2025-01-04,FORD,VN,,WHI,,,10300 S. Doty,(773) 568-8495,2980515,Saturday
2024-12-11,HYUN,VN,,SIL,ET86458,IL,701 N. Sacramento,(773) 265-7605,7108200,Wednesday
2025-01-04,DODG,LL,,GRY,DD19831,IL,701 N. Sacramento,(773) 265-7605,7110677,Saturday
2025-01-04,HOND,LL,,BLU,EV55102,IL,701 N. Sacramento,(773) 265-7605,7110680,Saturday
2025-01-04,GMC,PK,,MAR,PAL4350,GA,701 N. Sacramento,(773) 265-7605,7110687,Saturday
2024-12-11,JAGU,4T,,GRY,R786363,IL,701 N. Sacramento,(773) 265-7605,7108193,Wednesday
2024-12-25,BUIC,LL,,BLK,S491883,IN,10300 S. Doty,(773) 568-8495,2979920,Wednesday
2024-12-25,TOYT,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7109870,Wednesday
2024-12-25,SATR,4D,,GRY,,,10300 S. Doty,(773) 568-8495,2979923,Wednesday
2025-01-04,AUDI,LL,,BLU,BG82198,IL,701 N. Sacramento,(773) 265-7605,7110686,Saturday
2025-01-04,JEEP,LL,,BLK,ES34404,IL,701 N. Sacramento,(773) 265-7605,7110679,Saturday
2025-01-04,HOND,SW,,GRY,ES36973,IL,701 N. Sacramento,(773) 265-7605,7110685,Saturday
2025-01-04,HOND,4T,,BLK,EL77290,IL,701 N. Sacramento,(773) 265-7605,7110676,Saturday
2025-01-04,NISS,LL,,BLK,DF13806,IL,701 N. Sacramento,(773) 265-7605,7110678,Saturday
2025-01-04,JEEP,LL,,BLK,EL37819,IL,701 N. Sacramento,(773) 265-7605,7110688,Saturday
2025-01-04,FORD,4T,,GRY,TONE8WS,IL,701 N. Sacramento,(773) 265-7605,7110689,Saturday
2025-01-13,TOYT,4T,,RED,CT19612,IL,10300 S. Doty,(773) 568-8495,2981110,Monday
2025-01-15,JEEP,LL,,BLK,DL54682,IL,10300 S. Doty,(773) 568-8495,2981184,Wednesday
2025-01-04,SUBA,SW,,LBL,CT47925,IL,701 N. Sacramento,(773) 265-7605,7110690,Saturday
2024-12-15,DODG,VN,,TAN,,IL,10300 S. Doty,(773) 568-8495,2979221,Sunday
2024-12-12,HOND,LL,,WHI,EE55507,IL,400 E. Lower Wacker,(312) 744-7550,0332028,Thursday
2025-01-04,CHEV,PK,,WHI,3852225B,IL,701 N. Sacramento,(773) 265-7605,7110697,Saturday
2025-01-06,AMER,MC,,BLU,,IL,701 N. Sacramento,(773) 265-7605,7111059,Monday
2024-12-22,VOLK,2D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7109732,Sunday
2025-01-16,FORD,LL,,BLU,EP18413,IL,701 N. Sacramento,(773) 265-7605,7111891,Thursday
2025-01-16,CHEV,PK,,BLK,63586UB,IL,10300 S. Doty,(773) 785-9752,1727569,Thursday
2024-12-25,TOYT,LL,,DGR,EC69791,IL,701 N. Sacramento,(773) 265-7605,7109871,Wednesday
2024-12-25,DODG,LL,,GRY,EV37526,IL,701 N. Sacramento,(773) 265-7605,7109872,Wednesday
2024-12-12,CHEV,PK,,BLK,,IL,10300 S. Doty,(773) 568-8495,2979052,Thursday
2025-01-20,DODG,4D,,GRY,011087A9,IL,701 N. Sacramento,(773) 265-7605,7112390,Monday
2024-12-12,PONT,4D,GRA,GRY,,IL,701 N. Sacramento,(773) 265-7605,7108361,Thursday
2024-12-12,JEEP,LL,,WHI,,IL,10300 S. Doty,(773) 568-8495,2979055,Thursday
2024-12-09,FORD,LL,,WHI,EU61506,IL,400 E. Lower Wacker,(312) 744-7550,0331807,Monday
2025-01-04,FORD,4D,,BLK,AM82493,IL,701 N. Sacramento,(773) 265-7605,7110696,Saturday
2025-01-04,ACUR,LL,,BLK,KZF4888,PA,701 N. Sacramento,(773) 265-7605,7110694,Saturday
2025-01-15,JAGU,4D,,BLK,EZ78757,IL,701 N. Sacramento,(773) 265-7605,7111781,Wednesday
2024-12-22,DODG,LL,,WHI,ZU75776,IL,10300 S. Doty,(773) 568-8495,2979781,Sunday
2025-01-09,CHEV,4D,,RED,EE42427,IL,10300 S. Doty,(773) 568-8495,2980810,Thursday
2024-12-20,DODG,LL,,RED,LJL4031,NY,10300 S. Doty,(773) 568-8495,2979592,Friday
2024-12-22,BUIC,LL,,BLK,EN62891,IL,701 N. Sacramento,(773) 265-7605,7109733,Sunday
2024-12-22,LAND,LL,,WHI,,IL,10300 S. Doty,(773) 568-8495,2979778,Sunday
2025-01-03,DODG,SW,,BLK,EW69685,IL,701 N. Sacramento,(773) 265-7605,7110559,Friday
2025-01-03,FORD,LL,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7110560,Friday
2025-01-03,CHEV,4D,,BLU,CM49319,IL,400 E. Lower Wacker,(312) 744-7550,0333488,Friday
2025-01-03,HOND,VN,,SIL,EV31375,IL,400 E. Lower Wacker,(312) 744-7550,0333486,Friday
2025-01-06,ACUR,LL,,GRY,,IL,701 N. Sacramento,(773) 265-7605,7111062,Monday
2025-01-04,HOND,LL,,BLK,EN81378,IL,701 N. Sacramento,(773) 265-7605,7110692,Saturday
2025-01-04,BMW,LL,,SIL,478DCE,IL,701 N. Sacramento,(773) 265-7605,7110670,Saturday
2025-01-21,FORD,4D,,BLK,EF32782,IL,400 E. Lower Wacker,(312) 744-7550,0334629,Tuesday
2025-01-20,MAZD,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,7112382,Monday
2024-12-29,FORD,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2980214,Sunday
2024-12-12,CHEV,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2979054,Thursday
2025-01-06,NISS,PK,,GLD,,IL,701 N. Sacramento,(773) 265-7605,7111061,Monday
2024-12-09,CHEV,4D,,SIL,FA51583,IL,701 N. Sacramento,(773) 265-7605,7108059,Monday
2025-01-20,NISS,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,7112406,Monday
2024-12-13,HOND,2D,,BLK,EK37901,IL,701 N. Sacramento,(773) 265-7605,7108364,Friday
2024-12-20,FORD,LL,,BLU,BL37767,IL,10300 S. Doty,(773) 568-8495,2979593,Friday
2024-12-25,HOND,4D,,GRY,EM53877,IL,701 N. Sacramento,(773) 265-7605,7109873,Wednesday
2025-01-20,JEEP,LL,TK,WHI,,IL,10300 S. Doty,(773) 568-8495,2981495,Monday
2024-12-09,HOND,LL,,BLK,CD49110,IL,701 N. Sacramento,(773) 265-7605,7108060,Monday
2024-12-20,FORD,LL,,BLU,586DPR,IN,10300 S. Doty,(773) 568-8495,2979573,Friday
2024-12-20,FORD,,,SIL,EY18504,IL,10300 S. Doty,(773) 568-8495,2979571,Friday
2024-12-29,NISS,LL,,BLU,FP276203,IL,10300 S. Doty,(773) 568-8495,2980218,Sunday
2025-01-10,MITS,LL,,GRY,ED57564,IL,10300 S. Doty,(773) 568-8495,2980940,Friday
2024-12-13,DODG,LL,,RED,,IL,701 N. Sacramento,(773) 265-7605,7108362,Friday
2025-01-01,FORD,4D,,GRY,BXGADWS,IL,701 N. Sacramento,(773) 265-7605,7110448,Wednesday
2024-12-20,MAZD,4D,,SIL,DQ87149,IL,10300 S. Doty,(773) 568-8495,2979595,Friday
2025-01-15,TOYT,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,7111776,Wednesday
2025-01-04,FORD,4T,,WHI,EE63613,IL,701 N. Sacramento,(773) 265-7605,7110701,Saturday
2025-01-04,TOYT,4T,,BLU,XFQ156,IN,701 N. Sacramento,(773) 265-7605,7110703,Saturday
2024-12-07,SUBA,LL,,SIL,BY15197,IL,701 N. Sacramento,(773) 265-7605,7107712,Saturday
2025-01-19,HYUN,4D,,BLK,650DBB,IL,701 N. Sacramento,(773) 265-7605,7112374,Sunday
2025-01-04,CADI,LL,,RED,DX55744,IL,701 N. Sacramento,(773) 265-7605,7110700,Saturday
2025-01-04,TOYT,4T,,SIL,EY18988,IL,701 N. Sacramento,(773) 265-7605,7110699,Saturday
2024-12-25,BUIC,LL,,WHI,ET39302,IL,10300 S. Doty,(773) 568-8495,2979929,Wednesday
2025-01-04,MERC,LL,,WHI,EP49176,IL,701 N. Sacramento,(773) 265-7605,7110702,Saturday
2024-12-25,VOLK,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2979926,Wednesday
2025-01-04,TOYT,LL,,BLK,B140986,IL,701 N. Sacramento,(773) 265-7605,7110729,Saturday
2024-12-11,CHEV,VN,,WHI,DD61120,IL,10300 S. Doty,(773) 568-8495,2978988,Wednesday
2024-12-12,MAZD,4D,,WHI,DF13816,IL,10300 S. Doty,(773) 568-8495,2979056,Thursday
2025-01-16,SUBA,SW,,BLU,295RKL,IN,701 N. Sacramento,(773) 265-7605,7111893,Thursday
2024-12-09,FORD,LL,,TAN,EK13303,IL,701 N. Sacramento,(773) 265-7605,7108062,Monday
2025-01-19,DODG,LL,TK,BLK,,,10300 S. Doty,(773) 568-8495,2981456,Sunday
2025-01-04,TOYT,4D,,GRY,ANE8785,IL,701 N. Sacramento,(773) 265-7605,7110734,Saturday
2025-01-19,TOYT,LL,TK,SIL,EV38310,IL,10300 S. Doty,(773) 568-8495,2981447,Sunday
2025-01-04,HYUN,4T,,GRY,GZX234,MN,701 N. Sacramento,(773) 265-7605,7110725,Saturday
2024-12-20,SUBA,LL,,SIL,534CFY,IL,10300 S. Doty,(773) 568-8495,2979602,Friday
2024-12-11,HOND,SW,,GRY,DV96346,IL,701 N. Sacramento,(773) 265-7605,7108203,Wednesday
2025-01-13,NISS,4T,,BLK,DC43564,IL,10300 S. Doty,(773) 568-8495,2981114,Monday
2024-12-20,SATU,LL,,GRY,EM56820,IL,10300 S. Doty,(773) 568-8495,2979605,Friday
2025-01-15,JEEP,LL,,BLK,FP237060,IL,701 N. Sacramento,(773) 265-7605,7111808,Wednesday
2025-01-09,MAZD,4D,,BLK,,,10300 S. Doty,(773) 568-8495,2980814,Thursday
2024-12-20,FORD,4D,,BLU,DB42901,IL,10300 S. Doty,(773) 568-8495,2979596,Friday
2024-12-20,ACUR,4D,,BLK,S337146,IL,10300 S. Doty,(773) 568-8495,2979599,Friday
2024-12-20,JEEP,LL,,GRY,EV91533,IL,10300 S. Doty,(773) 568-8495,2979604,Friday
2024-12-20,LEXS,LL,,MAR,EL44999,IL,10300 S. Doty,(773) 568-8495,2979601,Friday
2025-01-04,JEEP,LL,,BLK,DU85805,IL,701 N. Sacramento,(773) 265-7605,7110731,Saturday
2025-01-06,HYUN,4D,ELN,SIL,,,701 N. Sacramento,(773) 265-7605,7111064,Monday
2024-12-20,TOYT,LL,,GRY,Q992859,IL,10300 S. Doty,(773) 568-8495,2979600,Friday
2025-01-03,DODG,4D,,LBL,DF11649,IL,701 N. Sacramento,(773) 265-7605,7110566,Friday
2024-12-09,SUBA,LL,,BLU,,IL,701 N. Sacramento,(773) 265-7605,7108066,Monday
2024-12-20,HYUN,LL,,BLK,BY71512,IL,10300 S. Doty,(773) 568-8495,2979598,Friday
2024-12-22,HOND,LL,,GRY,HLP4422,OH,400 E. Lower Wacker,(312) 744-7550,0332682,Sunday
2025-01-18,TOYT,4D,CAM,MAR,,IL,10300 S. Doty,(773) 568-8495,2981404,Saturday
2024-12-25,CHEV,4D,,WHI,EM94445,IL,10300 S. Doty,(773) 568-8495,2979931,Wednesday
2025-01-04,JEEP,LL,,WHI,EG53644,IL,701 N. Sacramento,(773) 265-7605,7110727,Saturday
2024-12-25,CHEV,PK,,SIL,123848TW,IL,10300 S. Doty,(773) 568-8495,2979932,Wednesday
2025-01-04,VOLK,LL,,WHI,ER79665,IL,701 N. Sacramento,(773) 265-7605,7110732,Saturday
2025-01-20,SATR,2D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,7112414,Monday
2025-01-04,JEEP,LL,,BLU,KKG905,IA,701 N. Sacramento,(773) 265-7605,7110730,Saturday
2025-01-13,FORD,LL,,WHI,EW27044,IL,701 N. Sacramento,(773) 265-7605,7111672,Monday
2024-12-13,HOND,VN,,GRY,EC69130,IL,701 N. Sacramento,(773) 265-7605,7108368,Friday
2024-12-18,HOND,4D,,BLK,CF79265,IL,701 N. Sacramento,(773) 265-7605,7109154,Wednesday
2025-01-09,TOYT,4D,,BLK,ACW57,WI,400 E. Lower Wacker,(312) 744-7550,033,Thursday
2024-12-29,NISS,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2980227,Sunday
2025-01-04,BUIC,LL,,BLK,4556063,IL,701 N. Sacramento,(773) 265-7605,7110733,Saturday
2024-12-20,MERZ,VN,TK,WHI,,IL,701 N. Sacramento,(773) 265-7605,7109272,Friday
2024-12-13,VOLK,4D,,PLE,BT69202,IL,701 N. Sacramento,(773) 265-7605,7108369,Friday
2025-01-18,BUIC,LL,,SIL,S136589,IN,10300 S. Doty,(773) 568-8495,2981400,Saturday
2025-01-09,NISS,LL,,DBL,DR61881,IL,701 N. Sacramento,(773) 265-7605,7111169,Thursday
2025-01-10,FORD,PK,,WHI,4010449B,IL,10300 S. Doty,(773) 785-9752,1727541,Friday
2024-12-20,TOYT,4D,,TAN,EK88638,IL,701 N. Sacramento,(773) 265-7605,7109277,Friday
2024-12-20,NISS,4D,,RED,EC62269,IL,701 N. Sacramento,(773) 265-7605,7109274,Friday
2024-12-20,NISS,4D,,BRO,AF36795,IL,10300 S. Doty,(773) 568-8495,2979576,Friday
2025-01-01,TOYT,LL,4RN,WHI,7351GI,IL,701 N. Sacramento,(773) 265-7605,7110451,Wednesday
2025-01-10,INFI,LL,,BLK,EG62669,IL,701 N. Sacramento,(773) 265-7605,7111276,Friday
2024-12-20,TOYT,4D,,BLK,DZ46676,IL,10300 S. Doty,(773) 568-8495,2979588,Friday
2025-01-18,TOYT,LL,,RED,TWC6311,VA,701 N. Sacramento,(773) 265-7605,7112133,Saturday
2024-12-20,NISS,4D,,SIL,DT83804,IL,701 N. Sacramento,(773) 265-7605,7109276,Friday
2025-01-03,HYUN,4D,,BLK,,IL,10300 S. Doty,(773) 785-9752,1727514,Friday
2025-01-10,JEEP,LL,,GRY,4LCP15,MA,701 N. Sacramento,(773) 265-7605,7111279,Friday
2025-01-10,INFI,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7111275,Friday
2024-12-20,NISS,LL,,BLU,DY14629,IL,10300 S. Doty,(773) 568-8495,2979589,Friday
2025-01-01,HOND,4D,ACC,GRY,ET461112,IL,10300 S. Doty,(773) 568-8495,2980364,Wednesday
2024-12-20,TOYT,4D,,GRY,EL14935,IL,10300 S. Doty,(773) 568-8495,2979590,Friday
2025-01-13,DODG,PK,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7111641,Monday
2024-12-20,HOND,4D,,BLK,EW45703,IL,10300 S. Doty,(773) 568-8495,2979591,Friday
2024-12-25,MITS,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,7109874,Wednesday
2024-12-09,TOYT,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,7108067,Monday
2025-01-09,HOND,4D,,WHI,AL49007,IL,10300 S. Doty,(773) 568-8495,2980830,Thursday
2025-01-07,GMC,4T,,TAN,DF73482,IL,701 N. Sacramento,(773) 265-7605,7111066,Tuesday
2024-12-11,VOLK,LL,,BLU,CM53943,IL,701 N. Sacramento,(773) 265-7605,7180192,Wednesday
2025-01-04,CHEV,LL,,BLK,AY94197,IL,701 N. Sacramento,(773) 265-7605,7110708,Saturday
2024-12-11,CHEV,4D,,GRY,EV21441,IL,10300 S. Doty,(773) 568-8495,2978991,Wednesday
2024-12-13,TOYT,4D,,RED,5671203,IL,701 N. Sacramento,(773) 265-7605,7108377,Friday
2025-01-16,CHEV,4D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,7111905,Thursday
2025-01-16,CHEV,LL,,SIL,EB99938,IL,701 N. Sacramento,(773) 265-7605,7111903,Thursday
2025-01-04,TOYO,4D,,GRY,CJ22543,IL,701 N. Sacramento,(773) 265-7605,7110761,Saturday
2025-01-13,DODG,LL,,WHI,Z133843,IL,10300 S. Doty,(773) 568-8495,2981115,Monday
2025-01-04,HYUN,LL,,BGE,EN20300,IL,701 N. Sacramento,(773) 265-7605,7110756,Saturday
2024-12-13,JEEP,LL,,DGR,DT33014,IL,701 N. Sacramento,(773) 265-7605,7108373,Friday
2024-12-25,CHEV,4D,,RED,LR25648,IN,400 E. Lower Wacker,(312) 744-7550,0332879,Wednesday
2025-01-01,KIA,LL,SPT,TAN,EY19655,IL,701 N. Sacramento,(773) 265-7605,7110456,Wednesday
2024-12-22,FORD,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2979784,Sunday
2025-01-20,CHEV,4D,,TAN,,IL,10300 S. Doty,(773) 568-8495,2981489,Monday
2024-12-18,JEEP,LL,,BLU,EV29160,IL,10300 S. Doty,(773) 568-8495,2979455,Wednesday
2025-01-04,HOND,4T,,RED,EN91530,IL,701 N. Sacramento,(773) 265-7605,7110753,Saturday
2025-01-04,HYUN,LL,,GRY,DE94582,IL,701 N. Sacramento,(773) 265-7605,7110758,Saturday
2024-12-20,HOND,4D,,RED,BZ81875,IL,10300 S. Doty,(773) 568-8495,2979579,Friday
2025-01-04,LEXS,LL,,WHI,DW92574,IL,701 N. Sacramento,(773) 265-7605,7110762,Saturday
2025-01-04,BMW,4T,,BLK,CC43849,IL,701 N. Sacramento,(773) 265-7605,7110749,Saturday
2024-12-25,KIA,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2979935,Wednesday
2024-12-07,HOND,VN,,LBL,,IL,701 N. Sacramento,(773) 265-7605,7107719,Saturday
2024-12-22,DODG,LL,,RED,DU32474,IL,701 N. Sacramento,(773) 265-7605,7109736,Sunday
2024-12-20,KIA,4D,,BLU,EL36746,IL,10300 S. Doty,(773) 568-8495,2979580,Friday
2025-01-04,KIA,LL,,SIL,CT55592,IL,701 N. Sacramento,(773) 265-7605,7110760,Saturday
2024-12-22,HOND,VN,ODY,GRN,,IL,701 N. Sacramento,(773) 265-7605,7109740,Sunday
2025-01-10,HYUN,4D,ELN,BLU,,IL,10300 S. Doty,(773) 568-8495,2980948,Friday
2025-01-15,BMW,4T,,SIL,EL49615,IL,701 N. Sacramento,(773) 265-7605,7111784,Wednesday
2025-01-04,HOND,4T,,SIL,WBJ371,IL,701 N. Sacramento,(773) 265-7605,7110745,Saturday
2025-01-13,SUBA,LL,,GRY,EA85224,IL,701 N. Sacramento,(773) 265-7605,7111646,Monday
2024-12-25,HYUN,4D,,GRY,EN20909,IL,10300 S. Doty,(773) 568-8495,2979934,Wednesday
2025-01-07,VOLK,4D,,WHI,EQ23742,IL,701 N. Sacramento,(773) 265-7605,7111068,Tuesday
2025-01-01,CHRY,4D,,WHI,DJ38907,IL,701 N. Sacramento,(773) 265-7605,7110460,Wednesday
2024-12-13,CHEV,LL,,WHI,9695JR,KY,701 N. Sacramento,(773) 265-7605,7108400,Friday
2024-12-22,NISS,4D,,BGE,,IL,701 N. Sacramento,(773) 265-7605,7109739,Sunday
2025-01-18,HOND,4D,,LGR,FB73728,IL,701 N. Sacramento,(773) 265-7605,7112179,Saturday
2025-01-16,HOND,LL,,WHI,EA29535,IL,701 N. Sacramento,(773) 265-7605,7111911,Thursday
2024-12-13,MAZD,SW,,WHI,KRL8990,PA,701 N. Sacramento,(773) 265-7605,7108401,Friday
2024-12-13,SUBA,SW,,SIL,191082EN,IL,701 N. Sacramento,(773) 265-7605,7108402,Friday
2024-12-13,NISS,4D,,GRY,S956161,IN,Police Pound,,7108414,Friday
2025-01-07,NISS,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7111067,Tuesday
2024-12-18,CHEV,PK,,RED,2636447B,IL,10300 S. Doty,(773) 568-8495,2979457,Wednesday
2024-12-18,LEXS,4D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,7109196,Wednesday
2025-01-10,NISS,4D,,TAN,ES34408,IL,10300 S. Doty,(773) 568-8495,2980951,Friday
2024-12-13,PORS,LL,,WHI,EV73909,IL,701 N. Sacramento,(773) 265-7605,7108403,Friday
2024-12-22,DODG,LL,,SIL,CW61890,IL,10300 S. Doty,(773) 568-8495,2979786,Sunday
2025-01-04,ACUR,4D,,SIL,EV39250,IL,701 N. Sacramento,(773) 265-7605,7110755,Saturday
2024-12-13,GMC,PK,,WHI,3607130B,IL,701 N. Sacramento,(773) 265-7605,7108413,Friday
2025-01-04,SUBA,LL,,SIL,R336128,IL,701 N. Sacramento,(773) 265-7605,7110757,Saturday
2024-12-18,CHEV,LL,,WHI,3706014B,IL,701 N. Sacramento,(773) 265-7605,7109194,Wednesday
2025-01-07,MAZD,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2980690,Tuesday
2025-01-13,HOND,4D,,GRY,EC52540,IL,10300 S. Doty,(773) 568-8495,2981118,Monday
2024-12-25,CHEV,LL,,GRY,,IL,701 N. Sacramento,(773) 265-7605,7109876,Wednesday
2025-01-04,DODG,VN,,MAR,G681526,IL,701 N. Sacramento,(773) 265-7605,7110754,Saturday
2025-01-04,LEXS,4T,,PLE,EV39396,IL,701 N. Sacramento,(773) 265-7605,7110750,Saturday
2024-12-19,KIA,4D,,WHI,LLU337,MN,701 N. Sacramento,(773) 265-7605,7109219,Thursday
2025-01-04,TOYT,VN,,SIL,AT77009,IL,701 N. Sacramento,(773) 265-7605,7110751,Saturday
2024-12-22,LEXS,4D,,GRY,EU18769,IL,10300 S. Doty,(773) 568-8495,2979758,Sunday
2024-12-16,HYUN,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2979334,Monday
2025-01-04,FORD,4D,,RED,CQ42605,IL,701 N. Sacramento,(773) 265-7605,7110759,Saturday
2024-12-16,JEEP,LL,,GRN,,IL,701 N. Sacramento,(773) 265-7605,7109031,Monday
2024-12-19,FORD,4D,,WHI,D000512,AZ,701 N. Sacramento,(773) 265-7605,7109221,Thursday
2025-01-01,LEXS,4D,,SIL,ER77193,IL,701 N. Sacramento,(773) 265-7605,7110461,Wednesday
2025-01-04,CHEV,LL,,WHI,,IL,701 N. Sacramento,(773) 265-7605,7110719,Saturday
2024-12-09,ACUR,LL,,BGE,EP23168,IL,701 N. Sacramento,(773) 265-7605,7108075,Monday
2024-12-22,KIA,4D,,BLK,DH58999,IL,10300 S. Doty,(773) 568-8495,2979768,Sunday
2024-12-09,INFI,4D,,SIL,536207C,MT,10300 S. Doty,(773) 568-8495,2978885,Monday
2024-12-16,TOYT,VN,SNA,TAN,ET80459,IL,701 N. Sacramento,(773) 265-7605,7109033,Monday
2024-12-22,GMC,LL,,BLK,3914044B,IL,10300 S. Doty,(773) 568-8495,2979756,Sunday
2025-01-10,PONT,4D,,MAR,EZ14892,IL,10300 S. Doty,(773) 568-8495,2980952,Friday
2025-01-10,FORD,LL,,BLU,,IL,701 N. Sacramento,(773) 265-7605,7111286,Friday
2025-01-09,NISS,4D,,MAR,EL51456,IL,701 N. Sacramento,(773) 265-7605,7111221,Thursday
2025-01-10,HYUN,4D,SON,RED,,IL,10300 S. Doty,(773) 568-8495,2980954,Friday
2025-01-13,GMC,LL,,BLK,BU75007,IL,10300 S. Doty,(773) 568-8495,2981116,Monday
2024-12-13,JEEP,LL,,BLK,ET13531,IL,701 N. Sacramento,(773) 265-7605,7108405,Friday
2025-01-13,BMW,2D,,GRY,DF38837,IL,10300 S. Doty,(773) 568-8495,2981117,Monday
2024-12-18,ACUR,LL,,TAN,CD50934,IL,10300 S. Doty,(773) 568-8495,2979459,Wednesday
2024-12-13,CHEV,LL,,WHI,L222409,IL,701 N. Sacramento,(773) 265-7605,7108409,Friday
2025-01-03,TOYT,4D,,GRY,HKK737,MN,701 N. Sacramento,(773) 265-7605,7110600,Friday
2025-01-19,AUDI,4T,,GRY,ER73459,IL,701 N. Sacramento,(773) 265-7605,7112302,Sunday
2024-12-13,MERZ,LL,,BLK,EN42718,IL,701 N. Sacramento,(773) 265-7605,7108408,Friday
2025-01-10,CHRY,4D,,BLK,DS87653,IL,10300 S. Doty,(773) 568-8495,2980957,Friday
2024-12-18,VOLK,LL,,WHI,,,10300 S. Doty,(773) 568-8495,2979461,Wednesday
2025-01-04,TOYO,4D,,SIL,328AC215,IL,701 N. Sacramento,(773) 265-7605,7110764,Saturday
2024-12-13,FORD,LL,,BLK,JSZ3267,OH,701 N. Sacramento,(773) 265-7605,7108406,Friday
2024-12-13,JEEP,4T,,WHI,MPL2418,PA,701 N. Sacramento,(773) 265-7605,7108404,Friday
2024-12-18,VOLK,2H,,ONG,,,10300 S. Doty,(773) 568-8495,2979462,Wednesday
2024-12-22,GMC,VN,,WHI,AG67762,AZ,10300 S. Doty,(773) 568-8495,2979762,Sunday
2024-12-16,BMW,4D,,WHI,EG89402,IL,10300 S. Doty,(773) 568-8495,2979333,Monday
2025-01-10,NISS,4D,MAX,BLK,,IL,10300 S. Doty,(773) 568-8495,2980955,Friday
2024-12-13,BMW,4D,,BLK,BP29382,IL,701 N. Sacramento,(773) 265-7605,7108411,Friday
2024-12-18,FORD,LL,,GRY,EF51231,IL,701 N. Sacramento,(773) 265-7605,7109199,Wednesday
2024-12-11,TOYT,4T,,SIL,EX29011,IL,701 N. Sacramento,(773) 265-7605,7108238,Wednesday
2024-12-22,TOYT,4D,,WHI,CB14372,IL,10300 S. Doty,(773) 568-8495,2979766,Sunday
2025-01-04,JEEP,LL,,WHI,DPA0187,MI,701 N. Sacramento,(773) 265-7605,7110765,Saturday
